id,kitab,hasil_perawi,matan_inggris,terjemah,matan_indo
145,musnad_syafii,"['Abdul Majid', 'Ibn Juraij', 'Abdullah bin Uthman bin Khutsaim', 'Abu Bakr bin Hafsah bin Umar', 'Abu Bakr bin Hafshah bin Umar', 'Anas bin Malik']"," Muawiyah once prayed in Medina, then he strengthen his reading in the prayer. He read: Bismillahirrahmaanirrahiim, for the Ummul Qur'an, but did not read the basmalah for the next surah until he finished reading it. And, he did not say the takbir when lowering his body (for prostration, etc.) until the prayer was finished. After the greeting, he was warned by those who heard him from among the Muhajirin from all over the place, “O Muawiyah! Did you steal the prayer or did you forget it?"" When he prayed again after that, he read: ""Bismillahirrahmaanirrahiim"" for the surah after the Ummul Qur'an and said the takbir when lowering his body to prostrate.","Abdul Majid mengabarkan kepada kami dari Ibnu Juraij, Abdullah bin Utsman bin Khutsaim mengabarkan kepadaku bahwa Abu Bakar bin Hafsah bin Umar mengabarkan kepadanya bahwa Abu Bakar bin Hafshah bin Umar mengabarkannya, bahwa Anas bin Malik  pernah mengatakan: Muawiyah pernah melakukan shalat di Madinah, lalu ia mengeraskan bacaannya dalam shalat itu. Ia membaca: Bismillahirrahmaanirrahiim, untuk Ummul Qur'an, tetapi tidak membaca basmalah untuk surah sesudalmya hingga selesai dari bacaannya itu. Dan, ia pun tidak mengucapkan takbir ketika menurunkan tubuhnya (unmk sujud dan lain-lain) hingga selesai dari shalat itu. Setelah salam, ia diperingatkan oleh orang-orang yang mendengarnya dari kalangan Muhajirin dari semua tempat, “Hai Muawiyah! Apakah engkau mencuri shalat atau engkau memang lupa?” Ketika ia shalat lagi sesudah itu, maka ia membaca: “Bismillahirrahmaanirrahiim” untuk surah sesudah Ummul Qur'an dan mengucapkan takbir ketika menurunkan tubuhnya untuk sujud.","Muawiyah pernah shalat di Madinah, lalu ia memperkuat bacaannya dalam shalat. Ia membaca: Bismillahirrahmaanirrahiim, untuk Ummul Qur'an, namun tidak membaca basmalah surah berikutnya hingga ia selesai membacanya. Dan, beliau tidak mengucapkan takbir ketika menurunkan badan (untuk sujud, dll) hingga selesai shalat. Usai salam, beliau diperingatkan oleh orang-orang yang mendengarnya dari kalangan Muhajirin dari berbagai penjuru, “Wahai Muawiyah! Apakah kamu mencuri shalatnya atau kamu lupa?"" Kemudian beliau shalat lagi setelah itu, beliau membaca: ""Bismillahirrahmaanirrahiim"" untuk surah setelah Ummul Qur'an dan mengucapkan takbir sambil menurunkan badan untuk sujud."
146,musnad_syafii,"['Ibrahim bin Muhammad', 'Abdullah bin Uthman bin Khaitsam', ""Ismail bin Ubaid bin Rifa'ah""]"," Muawiyah arrived in Medina, then he prayed with them but did not read ""Bismillahirrahmaanirrahiim"", nor said the takbir at the time lowering his body, also when lifting it. After greeting, he was warned by the Muhajirin and Ansar, “O Muawiyah! Do you steal your prayers, where is ""Bismillahirrahmaanirrahiim"" and where is your takbir when you lower your body and when you raise it?"" Then he performed another prayer with them, but this time he said the thing that made them rebuke him.","Ibrahim bin Muhammad mengabarkan kepada kami, Abdullah bin Utsman bin Khaitsam mengabarkan kepadaku dari Ismail bin Ubaid bin Rifa'ah, dari ayahnya: Bahwa Muawiyah tiba di Madinah, lalu ia shalat bersama mereka tetapi tidak membaca “Bismillahirrahmaanirrahiim”, tidak pula mengucapkan takbir di saat merundukkan tubuhnya, juga di saat mengangkatnya. Setelah salam, ia diperingatkan oleh kalangan Muhajirin dan Anshar, “Hai Muawiyah! Apakah engkau mencuri shalatmu, di mana “Bismillahirrahmaanirrahiim” dan di mana pula takbirmu saat engkau merundukkan tubuh dan saat mengangkatnya?” Lalu ia melakukan shalat lainnya bersama mereka, tetapi kali ini ia mengucapkan hal tersebut yang membuat mereka menegurnya.","Muawiyah tiba di Madinah, lalu ia salat bersama mereka namun tidak membaca “Bismillahirrahmaanirrahiim”, tidak juga mengucap takbir pada saat menurunkan badannya, juga pada saat mengangkatnya. Usai memberi salam, ia diperingatkan oleh kaum Muhajirin dan Ansar, “Wahai Muawiyah! Apakah kamu mencuri shalatmu yang mana bunyi Bismillahirrahmaanirrahiim dan dimana takbirmu ketika kamu menurunkan badan dan ketika kamu meninggikannya?” Kemudian dia kembali shalat bersama mereka, namun kali ini dia mengucapkan hal yang membuat mereka menegurnya."
147,musnad_syafii,"['Yahya bin Sulaim', 'Abdullah bin Uthman bin Khaitsam', ""Ismail bin Ubaid bin Rifa'ah"", 'Ansar']"," things that were similar or similar to them and did not contradict them. In my opinion, this historical sanad is better than the first historical sanad.","Yahya bin Sulaim mengabarkan kepada kami dari Abdullah bin Utsman bin Khaitsam, dari Ismail bin Ubaid bin Rifa'ah, dari ayahnya, dari Muawiyah, kaum Muhajirin dan kaum Anshar tentang hal yang semisal atau semakna dengannya tidak bertentangan. Menurutku sanad riwayat ini lebih baik daripada sanad riwayat pertama.","hal-hal yang serupa atau serupa dengannya dan tidak bertentangan. Menurut saya, sanad sejarah ini lebih baik dibandingkan sanad sejarah yang pertama."
148,musnad_syafii,"['Abdul Majid', 'Ibn Juraij', 'Nafi', 'Ibn', 'Umar RA']","He never left reading: {Bismillahirrahmaanirrahiim}, for the Ummul Qur'an and the surahs that followed.","Muslim dan Abdul Majid mengabarkan kepada kami dari Ibnu Juraij, dari Nafi', dari Ibnu 'Umar RA: Bahwa

Ia tidak pernah meninggalkan bacaan: {Bismillahirrahmaanirrahiim}, untuk Ummul Qur'an dan surah sesudahnya.","Beliau tidak pernah meninggalkan bacaannya: {Bismillahirrahmaanirrahiim}, untuk Ummul Qur'an dan surah-surah berikutnya."
149,musnad_syafii,"['Malik', 'Ibn Shihab', ""Sa'id bin Al Musayyab"", 'Abu Salamah', 'Abu Hurairah RA']"," ""If the Imam says 'Amen' then you also say 'Amen', because truly Whoever reads 'Amen' at the same time as the angels recite 'Amen', then his previous sins will be forgiven."" Ibn Shihab said, ""And the Prophet SAW said, 'Amen'.”","Malik mengabarkan kepada kami dari Ibnu Syihab, dari Sa'id bin Al Musayyab dan Abu Salamah, keduanya mengabarkan kepadanya dari Abu Hurairah RA bahwa Rasulullah SAW pernah bersabda, “Apabila imam mengucapkan 'Amin' maka ucapkan pula 'Amin' oleh kalian, karena sesungguhnya barangsiapa yang bacaan 'Amin'-nya berbarengan dengan bacaan 'Amin' para malaikat, maka diampunilah baginya dosa-dosanya yang terdahulu.” Ibnu Syihab berkata, ""Dan nabi SAW bersabda, 'Amin'.”","“Jika Imam mengucapkan ‘Amin’ maka kamu juga mengucapkan ‘Amin’, karena sesungguhnya Barangsiapa membaca ‘Amin’ bersamaan dengan para malaikat membaca ‘Amin’, maka dosa-dosanya yang telah lalu akan diampuni.” Ibnu Shihab berkata, “Dan Nabi SAW bersabda, ‘Amin’.”"
150,musnad_syafii,"['Malik', 'Sumai', 'Abu Salih', 'Abu Hurairah', 'the Messenger of Allah']"," ""When the Imam says 'Ghairil maghduubi 'alaihim waladh-dhaalliin', then you say 'Amen', because indeed whoever says (Amen) If it is in accordance with the words of the angels, then his previous sins will be forgiven him.""","Malik mengabarkan kepada kami, Sumai mengabarkan kepadaku dari Abu Shalih, dari Abu Hurairah bahwa Rasulullah  pernah bersabda, “Apabila imam mengucapkan 'Ghairil maghduubi 'alaihim waladh-dhaalliin', maka ucapkanlah oleh kalian 'Amin', Karena sesungguhnya barangsiapa yang ucapan (Amin)nya bersesuaian dengan ucapan para malaikat, maka diampuni baginya dosa-dosanya yang terdahulu.”","“Apabila Imam mengucapkan ‘Ghairil maghduubi’ alaihim waladh-dhaalliin’, maka kalian mengucapkan ‘Amin’, karena sesungguhnya siapa yang mengucapkan (Amin) Jika sesuai dengan perkataan para malaikat, maka akan diampuni dosa-dosanya yang telah lalu. """
151,musnad_syafii,"['Malik', 'Abu Az-Zinad', ""Al A'raj"", 'Abu Hurairah']"," ""If someone among you says 'Amen' and the angels in the sky say 'Amen', then one of them coincides ( together) with others, then Allah will forgive him his previous sins.""","Malik mengabarkan kepada kami dari Abu Az-Zinad, dari Al A'raj, dari Abu Hurairah bahwa Rasulullah SAW pernah bersabda, ""Apabila seseorang di antara kalian mengucapkan 'Amin' dan para malaikat di langit mengucapkan 'Amin', lalu salah satunya bertepatan (berbarengan) dengan yang lainnya, maka Allah akan mengampuni baginya dosa-dosanya yang terdahulu.” ","“Jika ada di antara kalian yang mengucapkan ‘Amin’ dan para malaikat di langit mengucapkan ‘Amin’, lalu salah satunya bertepatan (bersama) dengan yang lain, maka Allah akan mengampuni dosa-dosanya yang telah lalu.”"
152,musnad_syafii,"['Malik', 'Ibn Syihab', 'Ali bin Husain RA']"," ""The Messenger of Allah SAW always said takbir when bowing and lifting, this was the prayer he performed continuously until he met Allah SWT (i.e. died).","Malik mengabarkan kepada kami dari Ibnu Syihab, dari Ali bin Husain RA, ia berkata, “Rasulullah SAW selalu mengucapkan takbir ketika merunduk dan mengangkat, demikianlah shalat yang dilakukan beliau secara terus-menerus hingga menjumpai Allah SWT (yakni wafat).","“Rasulullah SAW selalu mengucapkan takbir pada saat ruku’ dan mengangkat, ini adalah shalat yang dilakukannya secara terus menerus sampai bertemu dengan Allah SWT (yaitu meninggal dunia)."
153,musnad_syafii,"['Malik', 'Ibn Shihab', 'Abu Salamah']","Abu Hurairah RA once led their prayers, so he said takbir every time he bowed and lifted. After finishing, he said, ""By Allah, indeed my prayer is truly the most similar to the prayer of the Prophet Muhammad than yours.""

There are four hadiths with the history of Ar Rabi. from Al Buwaithi from Asy-Shafi'i RA.","Malik mengabarkan kepada kami dari Ibnu Syihab, dari Abu Salamah: Bahwa

Abu Hurairah RA pernah mengimami shalat mereka, maka ia bertakbir setiap merunduk dan mengangkat. Setelah selesai, ia berkata, “Demi Allah, sesungguhnya shalatku benar-benar paling serupa dengan shalat Rasulullah SAW dari pada kalian.” 

Terdapat empat hadis dengan riwayat Ar Rabi. dari Al Buwaithi dari Asy-Syafi'i RA.","Abu Hurairah RA pernah memimpin salat mereka, maka ia mengucapkan takbir setiap kali rukuk dan mengangkat. Setelah selesai, beliau berkata, “Demi Allah, sesungguhnya doaku benar-benar paling mirip dengan do’a Nabi Muhammad SAW dibandingkan do’amu.”

Ada empat hadits riwayat Ar Rabi. dari Al Buwaithi dari Asy-Syafi'i RA."
154,musnad_syafii,"['Ibrahim bin Muhammad', 'Shafwan bin Sulaim', 'Abu Hurairah']"," When the Messenger of Allah bowed down he said the following prayer, ""O Allah, only to You do I bow and only to You do I surrender. Only in You I have faith. You are my Lord. I have devoted my hearing, my sight, my bones, my hair, my skin and all my limbs which are supported by the soles of my feet to Allah. Lord of the worlds.""","Ibrahim bin Muhammad mengabarkan kepada kami, Shafwan bin Sulaim mengabarkan kepadaku dari Atha' bin Yasar, dari Abu Hurairah , ia mengatakan: Rasulullah  bila ruku mengucapkan doa berikut, “Ya Allah, hanya kepada Engkaulah aku ruku dan hanya Engkaulah aku berserah diri. Hanya kepada Engkaulah aku beriman. Engkaulah Rabbku. Telah khusyu' demi Engkau pendengaranku, penglihatanku, tulang-tulangku, rambutku, kulitku dan semua anggota badan yang ditopang oleh kedua telapak kakiku kepada Allah. Rabb semesta alam.”","Ketika Rasulullah SAW bersujud beliau mengucapkan doa berikut, “Ya Allah, hanya kepada-Mu aku bersujud dan hanya kepada-Mu aku berserah diri. Hanya kepada-Mu aku beriman. Engkaulah Tuhanku. Aku telah mengabdikan pendengaranku, wahai hamba penglihatanku, tulang-tulangku, rambutku, kulitku dan seluruh anggota tubuhku yang ditopang oleh telapak kakiku kepada Allah, Tuhan semesta alam.”"
155,musnad_syafii,"['Abdul Majid', 'Ibn Juraij', 'Musa bin Uqbah', 'Abdullah bin Al Fadhl', ""Al A'raj"", ""Ubaidillah bin Abu Rafi'"", 'Ali']","When the Prophet SAW bowed down he said, ""O Allah, only to You do I bow, to You do I believe, and only to You do I surrender. You are my Rabb. Bow down to You, my hearing, my sight, my brain, my bones and all my limbs which are supported by the soles of my feet to the Rabb of the worlds.”","Muslim dan Abdul Majid mengabkan kepada kami, Ar-Rabi' mengatakan: Aku menduganya dari Ibnu Juraij, dari Musa bin Uqbah, dari Abdullah bin Al Fadhl, dari Al A'raj, dari Ubaidillah bin Abu Rafi', dari Ali, bahwa

Nabi SAW apabila ruku mengucapkan, “Ya Allah, hanya kepada Engkaulah aku ruku, kepada engkaulah aku beriman, dan hanya kepada Engkaulah aku berserah diri. Engkau adalah Rabbku. Khusyu' demi Engkau pendengaranku, penglihatanku, otakku, tulang-tulang dan semua anggota badan yang ditopang oleh kedua telapak kakiku kepada Rabb semesta alam.” ","Ketika Nabi SAW bersabda, “Ya Allah, hanya kepada-Mu aku bersujud, kepada-Mu aku beriman, dan hanya kepada-Mu aku berserah diri. Engkaulah Rabb-ku. Tunduklah kepada-Mu, pendengaranku, penglihatanku, otakku, tulang-tulangku dan seluruh anggota tubuhku yang ditopang oleh telapak kakiku kepada Rabb semesta alam.”"
156,musnad_syafii,"['Ibn Uyainah', 'Abu Muhammad', 'Sulaiman bin Suhaim', ""Ibrahim bin Abdullah bin Ma'bad"", 'Ibn Abbas', 'RA']","""Remember that I am actually prohibited from reading (the Qur'an) while bowing down or prostrating. As for if you bow down then glorify your Lord and if you bow down then be sincere to Him.” One narration says, ""Be serious in your prayers."" While another narration says, ""So be serious, because indeed it is very worthy for you to be allowed.""","Ibnu Uyainah dan Abu Muhammad mengabarkan kepada kami dari Sulaiman bin Suhaim, dari Ibrahim bin Abdullah bin Ma'bad, dari ayahnya, dari Ibnu Abbas RA, dari Nabi SAW, beliau pernah bersabda,

“Ingatlah sesungguhnya aku dilarang melakukan bacaan (Al Qur'an) dalam keadaan ruku' atau sujud. Adapun jika ruku' maka agungkanlah Rabb dan jika sujud maka bersungguh-sungguhlah kalian kepada-Nya.” Salah satu riwayat mengatakan, ""Bersungguh-sungguh dalam berdoa'”. Sedangkan riwayat yang lain mengatakan, “Maka bersungguh-sungguhlah kalian, karena sesungguhnya amat layak bagi kalian untuk diperkenankan.”","“Ingatlah sesungguhnya aku dilarang membaca (Al-Qur’an) sambil ruku’ atau sujud. Adapun jika kamu sujud maka muliakanlah Tuhanmu dan jika kamu sujud maka ikhlaslah kepada-Nya.” Riwayat yang satu mengatakan, “Bersungguh-sungguhlah dalam shalatmu.” Sementara riwayat yang lain mengatakan, “Maka bersungguh-sungguhlah, karena sesungguhnya sangat layak bagimu untuk diijinkan.”"
157,musnad_syafii,"['Ibn Abu Fudaik', ""Ibn Abu Dzi'b"", 'Al Hudzali', ""Auf bin Abdullah bin Utbah bin Mas'ud"", 'the Messenger of Allah']"," ""When someone among you bows down, then he says 'Subhaana rabbiyal' azhiimi' three times, then in fact the bowing is perfect, that is the minimum limit. If he prostrates and then says 'Subhaana rabbiyal a'laa' three times, then in fact his prostration is complete, and that is the minimum limit."" Until this editorial. Ar-Rabi' heard from Al Buwaithi, we return to the first sanad.","Ibnu Abu Fudaik mengabarkan kepada kami dari Ibnu Abu Dzi'b, dari Ishaq bin Yazid Al Hudzali, dari Auf bin Abdullah bin Utbah bin Mas'ud bahwa Rasulullah  pernah bersabda, “Apabila seseorang di antara kalian ruku, lalu ia mengucapkan ' Subhaana rabbiyal 'azhiimi' sebanyak tiga kali, maka sesungguhnya rukunya telah sempurna, yang demikian itu adalah batas minimalnya. Apabila ia sujud lalu mencapkan 'Subhaana rabbiyal a'laa' sebanyak tiga kali, maka sesungguhnya sujudnya telah sempurna, dan yang demikian itu merupakan batas minimalnya.”  Hingga redaksi ini. Ar-Rabi' mendengar dari Al Buwaithi, kita kembali ke sanad pertama.","“Bila ada di antara kalian sujud, lalu ia mengucapkan ‘Subhaana rabbiyal’ azhiimi’ sebanyak tiga kali, maka sesungguhnya ruku’nya sempurna, itulah batas minimalnya. Jika ia sujud lalu mengucapkan ‘Subhaana rabbiyal a’laa’ tiga kali, maka sesungguhnya sujudnya telah selesai, dan itulah batas minimalnya.” Sampai editorial ini. Ar-Rabi' mendengar dari Al Buwaithi, kita kembali ke sanad pertama."
158,musnad_syafii,"['bin Khalid', 'Abdul Majid', 'Ibn Juraij', 'Musa bin Uqbah', 'Abdullah bin Al Fadhl', ""Abdurrahman Al A'raj"", ""Ubaidillah bin Abu Rafi'"", 'Ali RA']"," the Prophet raised his head from the bow in performing the fardhu prayer, he said the following prayer, “O Allah. Praise be to You, all the heavens and the earth, and all that You will afterward.""","Muslim bin Khalid dan Abdul Majid mengabarkan kepada kami dari Ibnu Juraij, dari Musa bin Uqbah, dari Abdullah bin Al Fadhl, dari Abdurrahman Al A'raj, dari Ubaidillah bin Abu Rafi', dari Ali RA: Bahwa Nabi  apabila mengangkat kepala dari ruku dalam shalat fardhu, beliau mengucapkan doa sebagai berikut, “Ya Allah. bagi-Mu segala puji sepenuh langit dan bumi, dan sepenuh apa yang Engkau kehendaki sesudahnya.” ","Nabi mengangkat kepalanya dari rukuk dalam melaksanakan shalat fardhu, beliau mengucapkan doa berikut, “Ya Allah. Segala puji bagi-Mu, seluruh langit dan bumi, dan segala kehendak-Mu sesudahnya.”"
